time,tavg,tmin,tmax,prcp,wspd
2023-06-26,24.1,21.1,29.1,7.1,15.6
2023-06-27,23.9,20.4,29.0,0.0,14.2
2023-06-28,24.1,20.3,29.4,2.0,15.2
2023-06-29,23.6,20.6,29.0,0.0,15.6
2023-06-30,25.1,21.0,29.4,2.0,16.2
2023-07-01,25.6,21.4,30.4,0.0,14.4
2023-07-02,23.9,20.5,30.8,0.0,15.2
2023-07-03,23.8,20.3,29.0,18.3,16.7
2023-07-04,22.7,20.3,30.1,4.1,20.0
2023-07-05,22.6,20.2,27.1,1.3,18.9
2023-07-06,22.7,20.5,26.9,0.3,18.3
2023-07-07,22.7,20.6,26.9,0.3,18.4
2023-07-08,22.0,20.5,27.5,7.9,15.6
2023-07-09,23.9,20.9,27.9,7.6,13.9
2023-07-10,23.4,21.2,27.3,1.0,11.4
2023-07-11,22.7,20.0,28.5,10.4,12.4
2023-07-12,23.1,20.3,27.4,15.0,11.7
2023-07-13,22.6,19.7,28.2,11.9,13.8
2023-07-14,23.2,20.1,27.2,24.9,15.5
2023-07-15,24.2,20.4,28.4,1.3,14.7
2023-07-16,24.0,21.4,29.1,2.0,13.4
2023-07-17,23.8,21.0,28.5,0.0,16.5
2023-07-18,24.1,20.6,28.1,0.3,20.8
2023-07-19,23.4,20.8,28.8,0.0,23.1
2023-07-20,24.2,20.7,28.0,0.0,24.3
2023-07-21,23.8,21.5,28.7,1.3,23.5
2023-07-22,22.9,21.4,28.4,0.0,22.9
2023-07-23,22.5,20.2,26.7,0.3,19.7
2023-07-24,21.2,19.9,26.6,7.1,20.4
2023-07-25,21.6,20.2,24.9,7.1,18.0
2023-07-26,21.1,19.4,24.5,12.2,16.6
2023-07-27,23.4,18.8,29.2,6.9,19.0
2023-07-28,23.2,19.2,27.5,0.0,18.1
2023-07-29,22.7,20.1,28.4,2.0,18.3
2023-07-30,24.2,19.8,28.4,0.5,16.4
2023-07-31,24.5,20.8,29.2,0.0,17.5
2023-08-01,24.1,20.8,29.3,0.0,19.7
2023-08-02,24.0,18.5,28.2,0.0,20.5
2023-08-03,24.0,20.2,28.3,0.3,19.7
2023-08-04,24.4,20.2,29.2,0.0,17.0
2023-08-05,24.4,20.4,30.1,0.0,16.4
2023-08-06,24.2,21.2,29.0,0.3,13.6
2023-08-07,24.3,20.6,29.8,2.3,14.4
2023-08-08,24.2,20.5,29.6,0.0,12.1
2023-08-09,25.2,20.8,29.0,1.3,10.5
2023-08-10,25.4,21.8,30.4,0.0,9.1
2023-08-11,25.6,22.0,30.0,0.1,8.7
2023-08-12,26.1,22.3,30.4,0.0,13.0
2023-08-13,25.2,21.0,31.3,0.5,11.5
2023-08-14,25.4,19.8,30.4,0.5,9.2
2023-08-15,25.9,21.0,30.0,0.0,11.0
2023-08-16,26.3,21.0,31.0,0.0,10.9
2023-08-17,25.7,21.8,31.8,0.0,14.0
2023-08-18,24.6,21.2,31.0,0.0,15.8
2023-08-19,23.1,19.8,29.5,0.0,16.2
2023-08-20,24.6,20.2,29.0,8.1,14.0
2023-08-21,25.3,20.9,30.5,0.0,10.4
2023-08-22,26.0,21.8,30.8,1.1,7.9
2023-08-23,26.1,22.0,31.0,0.0,9.0
2023-08-24,24.9,21.6,31.6,0.0,10.9
2023-08-25,25.3,19.3,31.0,0.0,10.3
2023-08-26,26.2,21.8,32.2,2.1,11.1
2023-08-27,26.1,22.2,31.8,1.2,10.5
2023-08-28,27.2,21.9,31.8,0.0,10.2
2023-08-29,26.1,22.6,32.6,2.0,12.4
2023-08-30,25.0,19.5,31.8,12.8,10.4
2023-08-31,25.1,19.9,32.5,0.5,7.5
2023-09-01,24.8,19.9,31.0,88.9,8.3
2023-09-02,24.8,22.2,29.5,0.0,10.0
2023-09-03,24.3,21.4,29.6,1.8,11.5
2023-09-04,22.6,21.0,28.1,0.3,16.6
2023-09-05,22.7,20.6,26.4,0.0,14.1
2023-09-06,23.3,20.4,27.4,25.1,14.5
2023-09-07,24.1,21.3,29.0,0.0,15.0
2023-09-08,24.0,21.0,29.0,4.3,17.3
2023-09-09,25.1,20.8,29.0,0.0,15.5
2023-09-10,24.5,21.2,30.5,5.7,15.6
2023-09-11,24.1,21.2,29.5,2.5,14.6
2023-09-12,23.7,20.0,29.0,0.5,14.3
2023-09-13,23.7,19.2,30.3,1.5,13.9
2023-09-14,23.3,20.0,29.3,0.8,14.8
2023-09-15,23.8,20.8,27.7,0.0,16.7
2023-09-16,23.8,21.2,27.8,1.5,15.1
2023-09-17,24.5,21.3,28.8,0.0,13.1
2023-09-18,23.5,20.5,29.5,9.1,12.5
2023-09-19,25.9,21.0,29.6,22.1,12.3
2023-09-20,23.9,20.8,30.0,1.3,10.7
2023-09-21,23.8,20.8,30.0,10.7,9.0
2023-09-22,24.7,20.6,30.0,20.3,8.1
2023-09-23,25.4,21.4,30.0,1.3,9.2
2023-09-24,24.6,19.9,28.4,6.1,11.4
2023-09-25,23.1,21.3,30.0,6.1,11.3
2023-09-26,22.7,21.0,28.5,22.6,21.6
2023-09-27,24.1,19.6,27.4,1.8,12.6
2023-09-28,23.0,19.0,27.7,0.0,14.5
2023-09-29,23.9,19.8,27.5,5.1,16.6
2023-09-30,23.3,19.7,27.0,0.0,17.1
2023-10-01,24.0,21.1,28.1,0.5,19.1
2023-10-02,24.5,20.2,29.3,0.0,19.2
2023-10-03,24.9,20.4,29.7,0.0,10.2
2023-10-04,25.2,21.0,29.8,0.2,8.6
2023-10-05,25.9,21.7,30.1,0.0,7.6
2023-10-06,24.3,20.1,29.0,1.6,7.6
2023-10-07,24.7,20.1,29.3,1.0,7.7
2023-10-08,24.2,20.1,29.3,5.8,6.5
2023-10-09,23.3,19.4,29.8,14.0,6.1
2023-10-10,24.3,19.2,28.8,66.0,5.5
2023-10-11,23.4,21.3,29.7,1.0,6.6
2023-10-12,23.9,19.4,28.6,4.6,6.8
2023-10-13,24.0,17.4,30.4,0.0,7.5
2023-10-14,23.8,18.7,30.0,0.0,7.3
2023-10-15,25.0,19.4,29.2,1.0,6.6
2023-10-16,24.7,19.9,30.0,0.0,9.5
2023-10-17,24.6,20.5,29.9,2.6,7.7
2023-10-18,24.2,18.6,29.9,0.0,9.8
2023-10-19,24.3,18.4,30.3,0.0,8.9
2023-10-20,24.3,17.9,30.8,0.0,9.1
2023-10-21,24.4,19.0,30.3,0.2,9.6
2023-10-22,24.8,18.7,30.7,0.0,7.5
2023-10-23,23.8,18.1,30.0,0.0,7.2
2023-10-24,23.3,16.5,30.8,0.0,7.5
2023-10-25,23.5,16.5,30.8,0.0,7.3
2023-10-26,23.6,16.5,29.7,0.0,7.7
2023-10-27,24.1,17.8,30.1,0.0,9.9
2023-10-28,24.6,20.2,30.6,0.0,9.9
2023-10-29,23.7,20.1,29.5,5.0,10.5
2023-10-30,23.0,19.5,29.1,2.5,10.8
2023-10-31,22.8,18.9,28.8,4.1,10.0
2023-11-01,23.4,18.9,28.6,1.0,9.4
2023-11-02,23.3,18.3,28.8,1.3,9.5
2023-11-03,24.5,21.2,30.0,0.0,10.1
2023-11-04,23.5,20.8,31.3,2.3,8.8
2023-11-05,24.1,20.8,29.0,1.8,7.9
2023-11-06,23.7,19.0,29.0,0.0,5.3
2023-11-07,21.8,19.1,28.7,71.1,5.6
2023-11-08,23.4,20.5,27.1,29.2,7.7
2023-11-09,23.1,20.6,28.2,0.0,9.6
2023-11-10,22.9,19.5,27.2,0.2,11.2
2023-11-11,22.4,17.0,29.0,0.0,11.1
2023-11-12,21.7,15.7,27.5,0.0,11.4
2023-11-13,21.9,16.0,27.3,0.0,11.3
2023-11-14,20.5,18.4,23.6,0.1,11.9
2023-11-15,23.2,19.4,27.4,0.0,10.2
2023-11-16,23.5,18.2,29.0,0.0,7.8
2023-11-17,23.5,18.5,29.6,0.0,9.4
2023-11-18,23.8,18.6,29.1,0.0,11.3
2023-11-19,23.0,17.1,29.0,0.0,12.8
2023-11-20,22.5,17.1,28.6,0.1,11.2
2023-11-21,22.7,18.7,28.5,1.8,11.1
2023-11-22,22.9,19.9,27.8,4.5,8.2
2023-11-23,22.5,19.4,27.0,0.5,10.5
2023-11-24,22.2,19.5,27.1,5.3,10.8
2023-11-25,22.3,20.2,27.0,0.0,13.4
2023-11-26,22.9,18.8,26.7,0.0,14.3
2023-11-27,22.6,19.4,27.2,0.0,13.0
2023-11-28,22.3,18.3,27.2,1.6,10.3
2023-11-29,22.3,18.7,27.4,0.6,10.5
2023-11-30,22.3,18.3,26.8,1.0,11.5
2023-12-01,22.7,19.9,28.3,0.0,9.8
2023-12-02,22.2,17.0,27.7,0.0,11.0
2023-12-03,21.8,20.4,27.4,0.3,13.6
2023-12-04,21.8,20.2,24.5,0.5,13.8
2023-12-05,22.2,19.4,26.5,0.0,10.6
2023-12-06,22.9,16.8,29.0,0.0,6.1
2023-12-07,23.5,18.8,28.6,0.2,6.3
2023-12-08,23.1,19.7,27.9,4.3,8.5
2023-12-09,22.9,20.0,27.1,2.7,9.9
2023-12-10,23.0,18.7,28.1,0.0,10.4
2023-12-11,22.7,17.8,27.4,0.0,9.6
2023-12-12,22.3,18.8,27.6,0.0,9.5
2023-12-13,20.9,15.9,26.6,0.0,10.6
2023-12-14,20.9,16.4,25.9,0.0,10.8
2023-12-15,21.4,16.1,28.5,0.0,10.0
2023-12-16,22.2,19.4,27.3,1.0,11.2
2023-12-17,21.6,18.2,25.9,0.1,12.9
2023-12-18,21.1,18.4,26.0,0.0,12.3
2023-12-19,21.3,17.5,26.5,0.0,10.7
2023-12-20,21.2,16.8,26.7,0.0,11.0
2023-12-21,21.4,16.8,27.8,0.0,9.0
2023-12-22,22.1,17.3,28.4,0.0,7.6
2023-12-23,20.9,15.8,27.8,0.0,9.1
2023-12-24,21.0,13.6,29.0,0.0,11.0
2023-12-25,21.8,17.4,28.4,0.0,15.5
2023-12-26,20.8,14.5,27.7,0.0,11.8
2023-12-27,20.8,15.2,28.0,0.0,11.7
2023-12-28,21.2,15.1,27.8,0.0,11.5
2023-12-29,21.2,16.6,27.6,0.0,11.7
2023-12-30,21.7,17.1,29.0,0.0,10.5
2023-12-31,21.1,16.4,27.7,0.0,10.2
